,UUID,SRC HOSTNAME,DST HOSTNAME,THROUGHPUT (mean),LATENCY (mean),RETRANSMITS (mean),BYTES (mean)
195,0b4661e2-5823-4e67-995f-038bd40f6850,localhost,lcgps02.gridpp.rl.ac.uk,6922138200.861538,37770.566666666666,116443,33616068.53333333
196,c1a2edfb-4f4c-497f-8988-2469a6a6112c,localhost,lcgps02.gridpp.rl.ac.uk,7698315779.154402,37860.95,153152,1523101.8666666667
197,308c1983-c0b4-4cfd-a1a8-70be2c2d7ec2,localhost,lcgps02.gridpp.rl.ac.uk,6468565561.801467,37444.46666666667,41050,24637636.533333335
198,02bffe7f-46af-43c1-a069-144d34d5b5da,localhost,perfsonar.na.infn.it,8537696786.19826,54706.5,330803,4474393.866666666
199,cba67659-8e29-4681-9889-e190239aef02,localhost,perfsonar.na.infn.it,8786686919.318144,54535.34166666667,229407,1590809.8666666667
200,3af1751e-482c-45f1-a3b2-9ceafff36f80,localhost,perfsonar.na.infn.it,8968889339.821524,54351.59166666667,270602,3513199.2
201,9caf8839-48e4-4d0b-94de-91eabba92290,localhost,perfsonar.na.infn.it,8898753117.0394,54704.99166666667,324069,6111925.066666666
202,6aad39f1-22fb-4ad9-ac5f-9816577d6c34,localhost,perfsonar.na.infn.it,8838320509.77522,54806.21666666667,363686,4561775.2
203,8e512f15-ed5b-4735-938c-f720d0135074,localhost,cern-773-pt1.es.net,6020901128.802167,43347.825,0,752613418.8
204,ca181adb-9d02-4c64-9dfa-9f83617d72d0,localhost,cern-773-pt1.es.net,5990334191.97669,43351.65833333333,0,748792722.4666667
205,f91a0e6d-dc62-4116-9fc2-2345d0f96beb,localhost,cern-773-pt1.es.net,6017257163.459025,43354.34166666667,0,752157947.7333333
206,0584931b-16a0-4db3-ab19-4620134359bb,localhost,cern-773-pt1.es.net,6017925051.30782,43354.333333333336,0,752242048.1333333
207,0b76161d-deb5-4d3a-9c2c-fce6c00b8e50,localhost,tau.ijs.si,5081335711.842026,50595.183333333334,19,635167609.7333333
208,73f18b35-ebd9-483f-95f9-0a80a0416026,localhost,tau.ijs.si,5124500936.315512,50535.9,2,640563407.0666667
209,3b1c5c0b-2585-48ab-987c-69e64fbd208f,localhost,tau.ijs.si,5093913177.547547,50651.8,7,636740473.7333333
210,ab179b55-d3ac-4af1-ad24-d198a2067541,localhost,tau.ijs.si,5130443030.668363,50649.90833333333,9,641306148.4
211,d94adcbc-9532-4412-a62d-f24a0906c3d7,localhost,tau.ijs.si,5116636711.292,50599.925,6,639580367.0666667
212,917a653b-801d-4ee2-84f9-f249f7b9c1c9,localhost,lcgps02.gridpp.rl.ac.uk,3441888687.8835444,37995.95,476627,430236537.73333335
213,7cfc5a8c-ff6e-4ee3-b272-d629f430b53d,localhost,lcgps02.gridpp.rl.ac.uk,5037994698.538635,37653.275,140365,629749967.0666667
214,92d2f943-d1c3-4756-9be7-4dde46714a94,localhost,lcgps02.gridpp.rl.ac.uk,5117335505.2416935,37625.541666666664,143999,639667748.4
215,4bed7e8f-1861-443e-ad27-64899706c718,localhost,lcgps02.gridpp.rl.ac.uk,5024344047.942836,37630.39166666667,170311,628046031.0666667
216,d6e14766-b413-4957-b4d6-df8e8566a93e,localhost,lcgps02.gridpp.rl.ac.uk,5152637605.06966,37784.75,222351,644080505.7333333
217,f73731fa-fe66-4c22-a752-e63aa9610391,localhost,perfsonar.na.infn.it,4820589997.92367,53772.96666666667,42,602574372.4
218,0aa2d6e9-9cc9-46c2-8418-2ddf31e48335,localhost,perfsonar.na.infn.it,4800141987.029615,53767.78333333333,318,600018468.4
219,2e0d9194-8120-43c1-94e0-a41c51110f54,localhost,perfsonar.na.infn.it,4773752776.467455,53757.833333333336,149,596719823.0666667
220,1361e647-56c0-47f6-b888-4813ee697cc9,localhost,perfsonar.na.infn.it,4791555547.34079,53769.7,14,598948047.0666667
221,994ac7f2-f4a5-4a4e-b40c-8e2d6beef34e,localhost,perfsonar.na.infn.it,4846628558.247635,53758.325,27,605829327.0666667
222,825d14e3-79bb-4f14-b6fc-27a68427296b,localhost,nsw-brwy-ps1.aarnet.net.au,2195174924.08635,116146.85,2,274397226.8
223,801f31fa-c694-4d84-bdb1-f868c718872b,localhost,nsw-brwy-ps1.aarnet.net.au,2186939329.55022,116572.11666666667,0,273370496.1333333
224,c1cc8f31-699d-468d-9555-7cfcb4c8251c,localhost,nsw-brwy-ps1.aarnet.net.au,2190104951.839271,116375.61666666667,0,273763712.1333333
225,ce0b9b3e-185b-48f6-aa00-78e951f0acbb,localhost,nsw-brwy-ps1.aarnet.net.au,2199544461.567759,116022.05,0,274943360.1333333
226,873cd4bf-9bbd-466d-bbac-f2bb118da58b,localhost,nsw-brwy-ps1.aarnet.net.au,2187308973.961454,116529.38333333333,0,273414186.8
227,5043a56f-0945-46d2-b0ec-1bc4c7ba6954,localhost,perfsonar2.icepp.jp,2863600490.166299,88058.70833333333,0,357950329.73333335
228,8c02d202-f76e-4948-b544-d8c09c10047b,localhost,perfsonar2.icepp.jp,2890320274.700666,88059.59166666666,0,361292665.73333335
229,cffbef75-f13e-42f4-9768-139a72f7a158,localhost,perfsonar2.icepp.jp,2911309158.2084,88214.16666666667,0,363914105.73333335
230,a5177549-cf49-48fc-aea7-5dd683d6718b,localhost,perfsonar2.icepp.jp,2862722765.10348,88065.26666666666,0,357841103.06666666
231,cf4b0e99-12b0-44ae-8314-f443f0f41f77,localhost,perfsonar2.icepp.jp,2909561436.770132,88229.45833333333,0,363695652.4
232,154500fe-c081-4aba-b492-4e4a4062e0d2,localhost,eqx-ash-pt1.es.net,9907099213.66593,9160.258333333333,3270,113463622.8
233,f975aa55-24f0-42ae-b484-d05275a7b812,localhost,perfsonar2.icepp.jp,2913755055.4422483,88219.425,0,364219940.4
234,ff75c1d6-3867-4196-b9ec-2f745eb0d207,localhost,perfsonar2.icepp.jp,2908848666.9605207,88057.375,0,363608271.06666666
235,adb0559e-1c84-4957-a7e7-368a2b03e304,localhost,perfsonar2.icepp.jp,2918998657.1517234,88068.40833333334,0,364875300.4
236,b33abd36-54ec-4c71-8288-7f806d389f42,localhost,eqx-ash-pt1.es.net,9738485976.436766,6217.083333333333,21011,1217312491.8666666
237,757a8f9c-1c5b-463b-a3a7-0a8cee36626a,localhost,eqx-ash-pt1.es.net,9738664634.31321,7150.25,53605,1217334337.2
238,38b0ce6e-5a90-4841-bcf2-ec045f73fe7e,localhost,eqx-ash-pt1.es.net,9751532815.055986,5716.225,5239,1218942617.6666667
239,f0ca5fab-f929-438d-98cd-e7b05d99e64f,localhost,eqx-ash-pt1.es.net,9752396472.83203,5871.183333333333,3039,1219056020.0666666
240,f50eda23-131b-41f3-8030-9bf17fd289b8,localhost,eqx-ash-pt1.es.net,9713207590.74675,5787.091666666666,5857,1214162665.4
241,7e2cbd08-339e-4640-9f65-eb826b5f1216,localhost,star-pt1.es.net,9676232895.881224,11156.783333333333,23661,1209532498.6666667
242,927c797a-7f2e-4be3-98bc-8bb732e7ced8,localhost,star-pt1.es.net,9702122927.68787,10674.791666666666,12212,1212766801.0666666
243,378b52e4-6f43-47de-8025-81a253c6c8b4,localhost,star-pt1.es.net,9740571967.599434,10367.308333333332,13251,1217572774.4
244,c891f423-a526-4254-8b5e-42779a694609,localhost,star-pt1.es.net,9693210464.702694,10275.641666666666,12585,1211652539.9333334
245,bdbbfe89-23cb-420b-9c47-db17201e21ea,localhost,star-pt1.es.net,9701915073.917057,10263.275,13488,1212743911.8
246,0fa698bf-3da1-45b1-a1f5-c772bcc7cf51,localhost,kans-pt1.es.net,9534343964.1847,18459.016666666666,7945,1191794088.0
247,9e5c899c-7ff3-490d-a2eb-a2c7697c9f1a,localhost,kans-pt1.es.net,9609124492.97136,18407.758333333335,4612,1201141802.8
248,941b8278-9603-4280-a713-1d299465f7b7,localhost,kans-pt1.es.net,9643890815.77536,18311.741666666665,3301,1205489024.1333334
249,5bb3a03d-0bfe-4d96-a2c8-9b574d6eee55,localhost,kans-pt1.es.net,9675185841.479645,18238.775,4977,1209399338.8
250,681a40d8-f296-4da7-ac5c-6f5a1daf1999,localhost,kans-pt1.es.net,9638285732.45708,18356.391666666666,3498,1204789973.4666667
251,7929036f-522e-4fc9-bd5b-d63296979dd9,localhost,denv-pt1.es.net,9619101054.41207,27061.3,2,1202389074.6666667
252,129b92d9-0daf-406e-9d44-a8d286642a52,localhost,denv-pt1.es.net,9623013111.02725,27027.516666666666,2,1202889429.4666667
253,123833a3-fe62-4671-9bb0-6acbf78c090f,localhost,denv-pt1.es.net,9622326255.94407,26950.566666666666,5,1202802048.1333334
254,eac281fd-189e-4fcc-a6a7-b06cdd4f9325,localhost,denv-pt1.es.net,9622839152.11361,26880.975,5,1202867584.1333334
255,0306dfb1-4d26-48b3-a74c-fd64de1a3614,localhost,denv-pt1.es.net,9622581044.02324,26851.008333333335,7,1202823893.4666667
256,cabe6fd2-65f3-45ac-bd56-f69b387f3b0e,localhost,sacr-pt1.es.net,7833387683.244986,33389.75833333333,4,979174651.7333333
257,86132763-94e1-48f8-956a-fa546a1a8be7,localhost,sacr-pt1.es.net,7804175975.916297,33399.291666666664,3,975523200.1333333
258,856fab00-b954-43f7-807d-082a1e9ae53e,localhost,sacr-pt1.es.net,7817766143.290633,33388.308333333334,4,977227136.1333333
259,b3351dbe-8909-445e-806a-44ac4d695c6b,localhost,sacr-pt1.es.net,7788971383.036248,33382.708333333336,1,973622656.1333333
260,4bfa6034-6107-47ea-9e65-6dbb491663b6,localhost,sacr-pt1.es.net,7699808291.844633,33414.675,2,962483624.0
261,5c3ac617-9cda-40c9-868d-528e7ef09650,localhost,cern-773-pt1.es.net,6019501825.014416,43355.816666666666,0,752438656.1333333
262,e33ba66b-f40c-4640-8670-7fd46059a9af,localhost,eqx-ash-pt1.es.net,9907974298.565033,9236.666666666666,3686,94610133.46666667
263,095b0a10-002c-4d71-912f-3d811ea8ecfc,localhost,eqx-ash-pt1.es.net,9907547192.772,9391.7,2522,117586204.46666667
264,40d7796e-87f3-41f5-b60c-4a6bff7f1918,localhost,eqx-ash-pt1.es.net,9907349463.068996,9307.1,3414,99547178.8
265,7bddb7d7-108f-46d5-bce6-b0e57e1b37a0,localhost,eqx-ash-pt1.es.net,9906945678.810453,9256.941666666668,2990,105049071.0
266,48124e00-8c15-4e60-889e-e84c383e9ac2,localhost,sacr-pt1.es.net,9644148077.89144,37698.55,1022312,2098726.0
267,9e9de9fe-77ce-4ae0-8e9b-731017e957b4,localhost,perfsonar2.icepp.jp,2909733725.939156,88066.53333333334,0,363717497.73333335
268,5a56de59-6804-465e-a8f9-58c5a5809ee5,localhost,perfsonar2.icepp.jp,2915328645.8615713,87905.25,0,364416548.4
269,3062eced-760b-48a4-bda5-158ebbf2156b,localhost,sacr-pt1.es.net,9578452701.60758,37769.208333333336,1087338,2029610.8
270,a5530b7b-ba24-4e41-bb8c-7f5827a7a0ed,localhost,cern-773-pt1.es.net,9503051635.069965,48026.791666666664,1051799,2252239.8666666667
271,97634f49-533b-45bc-a91a-21ea86bd48f4,localhost,cern-773-pt1.es.net,9505801922.00702,47592.916666666664,984624,2014476.4666666666
272,0b11969a-e1a4-4864-85be-dd504f400ae3,localhost,cern-773-pt1.es.net,9480532724.37793,47821.45,1008451,2073301.4666666666
273,46c4c52c-1bb4-4639-85d7-b8f44831a07d,localhost,cern-773-pt1.es.net,9508978030.885517,47690.60833333333,964519,2298465.8
274,42459c7e-42de-4b0e-a022-6d3bab6424c4,localhost,cern-773-pt1.es.net,9477945952.4234,48114.308333333334,1021702,2360422.6
275,683be8ba-904a-4a84-9b61-eb7ddd3cd0d0,localhost,tau.ijs.si,8429696939.301053,51531.73333333333,5663854,1896644.5333333334
276,fd7d19fb-2e83-44c2-bac4-387ecfdd25c3,localhost,tau.ijs.si,8191762851.48853,51379.083333333336,5623790,2195094.4
277,569c5040-40d8-482c-9672-436b8c7099e5,localhost,tau.ijs.si,8350828676.10587,51304.49166666667,5729517,2110971.066666667
278,3df50c30-b485-4d21-8ded-75a0d3e17773,localhost,tau.ijs.si,8410556586.92251,51329.7,5320238,2160960.533333333
279,0620370f-b4b3-45f2-93f6-0956c051d0d0,localhost,tau.ijs.si,8560703254.71957,51526.808333333334,5728044,1743727.2
280,8bb06b85-4a80-47e9-9cb1-9787169d80e1,localhost,lcgps02.gridpp.rl.ac.uk,7519109140.017804,38909.60833333333,4409073,1852953.8666666667
281,9f81695d-df5c-4276-9aff-82418d8a8bcd,localhost,lcgps02.gridpp.rl.ac.uk,7444413346.538646,39249.55,4627529,546795.0666666667
282,5fedf05d-1c97-4fcd-b25a-bc9515102bad,localhost,lcgps02.gridpp.rl.ac.uk,7257968284.26084,38882.78333333333,3397474,1765572.5333333334
283,af6b310c-58a0-4fc2-97ac-376e7698cb7b,localhost,lcgps02.gridpp.rl.ac.uk,5902758145.00069,38024.566666666666,85831,59633860.53333333
284,0b5c704b-5c5d-40d3-b385-85feb39326bd,localhost,lcgps02.gridpp.rl.ac.uk,7422853274.257032,39333.75,4430828,670047.8666666667
285,44403bb0-6a96-4ca1-a62c-246f278eabfe,localhost,perfsonar.na.infn.it,7865938001.59143,56049.26666666667,2205981,2093252.5333333334
286,56f43377-72dd-44d9-baf9-e0fb25e8d3f6,localhost,perfsonar.na.infn.it,7561010489.80233,55750.6,2105747,2132816.4
287,02404ffc-dc38-48eb-a7b6-a0bfd6fd981c,localhost,perfsonar.na.infn.it,7982574306.761464,61743.575,1464048,2831867.066666667
288,784f4f35-0681-439a-8a70-462af5a2d515,localhost,perfsonar.na.infn.it,8518708261.898207,56165.325,5016981,2486468.533333333
289,90d120e4-6670-4f41-a0e8-e0d927a50be6,localhost,perfsonar.na.infn.it,7677150956.8543825,57910.60833333333,2193308,3818165.066666667
290,914c271f-3e84-4ab1-bab4-c2cddfde3a9f,localhost,eqx-ash-pt1.es.net,9890412568.2245,8741.016666666666,893,1236303095.8
291,74e82b78-46c3-4fb9-aa1e-218043b2a347,localhost,eqx-ash-pt1.es.net,9889413184.30297,8849.525,633,1236179182.2
292,354fbadc-c9ac-4b73-a722-6536ad92b526,localhost,eqx-ash-pt1.es.net,9887774981.445053,8748.016666666666,16,1235975415.8
293,4ed6bc0f-9995-45b2-80b7-88681bbe9dff,localhost,eqx-ash-pt1.es.net,9889271552.565086,8690.908333333333,702,1236160468.6666667
294,93bbda6f-73c1-43e8-bf8c-9a86472389c6,localhost,star-pt1.es.net,9879093162.80373,13177.85,3421,1234887921.4
295,48096705-a6fc-492d-b7bd-94bb8b37a58d,localhost,star-pt1.es.net,9871057048.502405,12650.25,4251,1233882439.5333333
296,8c1b51dc-cd66-4e71-b226-17f85176b50f,localhost,star-pt1.es.net,9871370543.25488,12944.891666666666,4134,1233926130.2
297,d0edda67-6b5d-4b17-9ec5-1ae36d376873,localhost,star-pt1.es.net,9869619673.20393,12763.041666666666,3409,1233707229.4666667
298,403d6314-7a60-4b74-a3fc-6918fd61fa98,localhost,star-pt1.es.net,9872270679.802,12868.1,3399,1234035953.4
299,998063be-4be6-4664-8337-faf1a0b7aa05,localhost,kans-pt1.es.net,9779295588.241104,19890.283333333333,1707,1222413639.5333333
300,0bd156cc-644b-4507-a4aa-8d2e29e5e3e2,localhost,kans-pt1.es.net,9685607151.41129,19570.65,1486,1210703496.9333334
301,e2070d8d-ddd8-4c08-9398-4146d5f84c0c,localhost,kans-pt1.es.net,9770705150.806335,19945.533333333333,2039,1221342174.2666667
302,eae9507e-b186-4275-9834-66e308bdc083,localhost,kans-pt1.es.net,9773324464.608967,20018.816666666666,1480,1221669854.2666667
303,7864cb90-35bd-469c-aac0-1d38d6931ee5,localhost,kans-pt1.es.net,9780694464.820824,19902.775,2256,1222587358.2666667
304,7a651784-0d2f-40e2-a846-595ddbab4cf6,localhost,denv-pt1.es.net,9816250842.932703,26938.4,1359,1227044402.8
305,ab93a0c6-c07a-43dd-84c3-0090392fcb12,localhost,denv-pt1.es.net,9243136517.31576,23786.975,2707,1155393200.8
306,2e127d2c-6859-44df-8a5d-be31e3d2960a,localhost,denv-pt1.es.net,9183697064.96434,23449.125,4228,1147965787.4666667
307,5a492f4d-9058-4c0f-9671-837158f17005,localhost,denv-pt1.es.net,9811104590.391924,26992.05,2124,1226389341.0666666
308,1e1338e7-b45c-49cf-acc8-6e7fe003a768,localhost,denv-pt1.es.net,9646434969.688475,25367.3,3359,1205813274.0666666
309,3fed89f5-77ba-4ca4-bfa7-8f47f195acf9,localhost,sacr-pt1.es.net,7971055426.25108,33397.083333333336,3,996383107.3333334
310,3a66c936-0ee5-43bd-a3cb-21a195708316,localhost,sacr-pt1.es.net,7968584731.045807,33416.175,2,996076079.6
311,c0001435-96dd-4cdf-8e07-b994dfcf0218,localhost,sacr-pt1.es.net,7969271082.271588,33402.50833333333,0,996160030.8666667
312,f6308ab4-5931-49bf-89b0-9672217d6d94,localhost,sacr-pt1.es.net,7964853302.33267,33414.583333333336,3,995613897.5333333
313,91a4b570-ffbb-4def-81b7-2d58e06d9c46,localhost,sacr-pt1.es.net,7967200842.038976,33410.0,2,995901316.9333333
314,d35277cf-5215-473d-b713-a862f7d9a3ae,localhost,cern-773-pt1.es.net,6124692366.633205,43387.625,0,765588204.6
315,cbd552aa-85ed-4e6e-ae95-fea35498ac2e,localhost,cern-773-pt1.es.net,6124121044.37314,43388.7,0,765521624.6666666
316,6948ba75-532b-4823-8611-abfce5a7538d,localhost,cern-773-pt1.es.net,6124332755.38475,43391.9,0,765543470.0
317,39aad198-cded-4b21-bd48-96f8afd5c685,localhost,cern-773-pt1.es.net,6120464307.232573,43412.01666666667,0,765063916.6
318,fc3d1cdc-b4d6-4db8-9543-a41f65af0afd,localhost,cern-773-pt1.es.net,6124175020.485812,43391.575,0,765522668.6
319,e01b7113-62ef-4b2e-9786-efcee29a2f80,localhost,tau.ijs.si,5201513120.265836,50612.916666666664,1870,650193723.8666667
320,e48710f0-bb27-42f3-b48e-7f3ff361dc6d,localhost,tau.ijs.si,5199279536.9306555,50660.38333333333,2981,649913668.2666667
321,c90acd48-5bf2-465c-b0e0-1a450fb1b80f,localhost,tau.ijs.si,5195951791.010557,50667.166666666664,2013,649498606.9333333
322,f449d266-0737-443a-b55f-0ae4a5f8ee8e,localhost,tau.ijs.si,5194235428.570438,50666.308333333334,1575,649280153.6
323,b6242a37-ac01-421b-9159-c72aceef13b1,localhost,perfsonar.na.infn.it,4801029962.087767,53835.325,52,600130325.6
324,abee9d0f-0bc0-48a1-a3cf-f25fe692b748,localhost,perfsonar.na.infn.it,4790201411.551593,53842.13333333333,31,598775914.9333333
325,1bce212b-a5a2-4aa5-b996-2b787e9a6397,localhost,perfsonar.na.infn.it,4820771101.318003,53814.11666666667,19,602598848.2666667
326,ff9d28f0-d1d7-4950-b889-4bccb0cbb3b5,localhost,perfsonar.na.infn.it,4794544582.320937,53978.925,30,599322048.2666667
327,1dd95cb8-0445-4d8d-89bb-877d9ea45025,localhost,perfsonar.na.infn.it,4799813506.357125,53878.791666666664,58,599977408.2666667
328,461f9f12-342f-4dfd-8750-c9c60d1810c7,localhost,nsw-brwy-ps1.aarnet.net.au,2229222398.082146,117072.56666666667,0,278654680.6666667
329,7bc183bd-338f-47d2-9ab5-821c36c70402,localhost,nsw-brwy-ps1.aarnet.net.au,2235875594.55758,116980.09166666666,0,279484803.3333333
330,e39c384d-0d19-40ad-bf5f-1ab62da5e68a,localhost,nsw-brwy-ps1.aarnet.net.au,2236048717.235899,116980.23333333334,0,279506648.6666667
331,50762564-b608-4100-b0fd-572bc9161faa,localhost,nsw-brwy-ps1.aarnet.net.au,2237272351.7582765,116799.86666666667,0,279659566.0
332,6bde5bb4-3ad2-4668-8725-1d7d75dd65ed,localhost,nsw-brwy-ps1.aarnet.net.au,2237095426.896291,116786.125,0,279637720.6666667
333,c5d37dce-ad7d-41fb-9408-213619e42525,localhost,perfsonar2.icepp.jp,2964123268.003695,87984.48333333334,0,370516198.93333334
334,d2ff76b4-f39c-4dc6-a9ef-dc20f6f1053f,localhost,perfsonar2.icepp.jp,2954858995.023447,88298.33333333333,0,369358396.26666665
335,e6026752-1cf7-486c-ab86-1f80abdbabea,localhost,perfsonar2.icepp.jp,2954233658.660357,88331.66666666667,0,369281324.53333336
336,4eee2ad3-599e-4e0c-94f5-9603d60c9688,localhost,perfsonar2.icepp.jp,2952587923.2066574,88183.60833333334,0,369074406.93333334
337,0a2be52a-4443-484c-beeb-b7fe27d4eb09,localhost,perfsonar2.icepp.jp,2964475361.797875,87984.83333333333,0,370559889.6
338,778c256b-7782-4819-9179-6c14d5d9bcfc,localhost,eqx-ash-pt1.es.net,9702635510.826176,5188.875,3137,1212832187.9333334
339,d4532936-9a34-4a63-997e-562262e10b3e,localhost,eqx-ash-pt1.es.net,9682857639.882633,5168.033333333334,3395,1210364709.2
340,771bf860-84e3-451c-9961-4318911fa697,localhost,eqx-ash-pt1.es.net,9665189881.100803,5176.95,3370,1208155198.7333333
341,ae017d39-2f11-48cd-a5a9-47b248653592,localhost,eqx-ash-pt1.es.net,9665704229.408667,5191.75,3544,1208218646.8666666
342,95114fdd-42ef-43e5-a007-ee2b5c313c48,localhost,lcgps02.gridpp.rl.ac.uk,4278988359.246563,37654.98333333333,17792,534875684.4
343,dd8a5900-1f5f-4b86-adea-4c7fb3a4a133,localhost,lcgps02.gridpp.rl.ac.uk,3343846098.866738,39047.48333333333,11237,417981305.73333335
344,fe2d39a4-d96d-461a-8709-59bfda546ea3,localhost,perfsonar.na.infn.it,4851521906.797616,53768.73333333333,0,606440996.4
345,f30355d6-8103-4a3b-8d88-a96eb25e61c8,localhost,perfsonar.na.infn.it,4861438965.258744,53781.65,0,607686180.4
346,b1370b59-899d-41f7-8a8c-804086983bf4,localhost,perfsonar.na.infn.it,4827579531.85191,53747.96666666667,59,603448185.7333333
347,826ec98a-a49f-44ed-bd8b-786841a87b40,localhost,perfsonar.na.infn.it,4830375570.057611,53760.10833333333,107,603797711.0666667
348,af0d3a68-3a2c-4179-b81d-b9f8a130dead,localhost,perfsonar.na.infn.it,4819336700.342256,53744.675,34,602421455.0666667
349,9c255752-fe27-45a5-9a08-947500b42a01,localhost,nsw-brwy-ps1.aarnet.net.au,2211950127.2438846,115989.3,0,276494378.8
350,3825c5ce-5d37-4674-a685-d00b94fb3d74,localhost,nsw-brwy-ps1.aarnet.net.au,2199369222.563857,116144.8,0,274921514.8
351,fc7f4f65-0ce5-4191-8e3e-09a914c1a188,localhost,nsw-brwy-ps1.aarnet.net.au,2176999703.250381,116756.30833333333,0,272125312.1333333
352,86049100-808d-4041-8ea8-512f55b39c19,localhost,nsw-brwy-ps1.aarnet.net.au,2196922145.6834483,116757.00833333333,0,274615680.1333333
353,f82d56d0-8005-45c5-a2b7-089ccec3de3a,localhost,nsw-brwy-ps1.aarnet.net.au,2161793497.2106476,117060.26666666666,0,270224768.1333333
354,6df65f78-1483-490f-9aaf-0b6f2427e03e,localhost,perfsonar2.icepp.jp,2899073419.46371,88064.20833333333,0,362384932.4
355,44e3cf46-5afb-4b11-83d9-f135051ffe39,localhost,perfsonar2.icepp.jp,2918821608.30201,88070.79166666667,0,364853455.06666666
356,859a271d-87d5-41ec-9ed8-8c1fe5a528e8,localhost,eqx-ash-pt1.es.net,9716437010.881756,5481.533333333334,4890,1214555881.4
357,0173f9a9-65e7-4b9d-b80c-3a571e048aa2,localhost,eqx-ash-pt1.es.net,9750698647.099754,5403.033333333334,2651,1218838610.6666667
358,f9193c46-66a3-4be0-ab14-6b9f25e07adb,localhost,eqx-ash-pt1.es.net,9787216828.796656,5588.075,4869,1223404285.3333333
359,44d5df8c-8b07-4ecf-9481-ba76db7fa9c6,localhost,eqx-ash-pt1.es.net,9715904704.36538,5538.4,2750,1214494443.8666666
360,85a2eec6-b2c4-485a-8c60-defcacf42678,localhost,eqx-ash-pt1.es.net,9710155207.52698,5420.575,3650,1213770493.3333333
361,eae7ad9d-0434-4987-b198-586390c4b70e,localhost,star-pt1.es.net,9701938135.60963,10202.1,17150,1212743762.6666667
362,3c8fb448-7196-44c2-bd2a-e34ee2d43362,localhost,perfsonar2.icepp.jp,2899236246.601938,88061.675,0,362406777.73333335
363,4ec55cee-df8d-4158-a3c3-49fad275a6a8,localhost,perfsonar2.icepp.jp,2919841665.07363,88062.78333333334,0,364984527.06666666
364,4108d1e8-5986-4bbd-80f0-d0e64bb95ccb,localhost,perfsonar2.icepp.jp,2924064574.9353642,87907.96666666666,0,365508815.06666666
